"Country.Name","Year","Adolescent.fertility.rate..births.per.1.000.women.ages.15.19.","Foreign.direct.investment..net.inflows....of.GDP.","GDP..current.US..","GNI..current.US..","Gross.national.expenditure....of.GDP.","Mobile_Cellular","Mobile_Cellular_Per100","Internet_Usage","Access_Electricity","Access.to.electricity..urban....of.urban.population.","Adjusted.savings..net.national.savings....of.GNI.","Employers..total....of.total.employment...modeled.ILO.estimate.","Foreign.direct.investment..net..BoP..current.US..","Labor.force..female....of.total.labor.force.","Urban.population....of.total.population.","Urban.population.growth..annual...","Compulsory.education..duration..years.","Access.to.electricity..rural....of.rural.population.","Fixed.broadband.subscriptions","Fixed_Broadband","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Adjusted.net.national.income..current.US..","Communications_Imports","Cost.of.business.start.up.procedures....of.GNI.per.capita.","GNI..constant.2015.US..","Labor.force.participation.rate.for.ages.15.24..total......national.estimate.","Adjusted.net.national.income.per.capita..annual...growth.","Employment.to.population.ratio..ages.15.24..total......national.estimate.","Gini_Index","Poverty_Rate","Poverty_Gap","Labor.force.with.basic.education....of.total.working.age.population.with.basic.education.","Labor.force.with.advanced.education....of.total.working.age.population.with.advanced.education.","School.enrollment..tertiary....gross.","School.enrollment..primary.and.secondary..gross...gender.parity.index..GPI.","Educational.attainment..at.least.completed.lower.secondary..population.25...total......cumulative.","International.tourism..expenditures..current.US..","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Primary.completion.rate..total....of.relevant.age.group.","Adolescents.out.of.school....of.lower.secondary.school.age.","Internet_Female","Internet_Male","Internet_Gender_Gap","Mobile_Penetration_Ratio","Connectivity_Score","Log_Internet_Usage","Log_Mobile_Cellular","Log_Poverty_Gap","Log_Communications_Imports","Log_Fixed_Broadband","Poverty_Quartile","Internet_Level","Digital_Divide","Mobile_Internet_Interaction","Broadband_Mobile_Interaction","Poverty_Internet_Impact","Gini_Internet_Impact","Internet_Gender_Gap_Cat","Mobile_Penetration_Level","Connectivity_Level","Poverty_Connectivity_Group","Scaled_Internet_Usage","Scaled_Mobile_Cellular_Per100","Scaled_Fixed_Broadband","Scaled_Poverty_Gap","Scaled_Gini_Index","Scaled_Communications_Imports"
"Canada",2009,14.64,1.52,1.37e+12,1.35e+12,101.5,23800000,70.88,80.3,100,100,1.47,5.11,16787996096,47.26,80.76,1.37,10,100,10300000,30.42,55.91,39.46,1.11e+12,40.16,0.4,1.34e+12,66.43,-7.23,56.42,34,0.2,0.1,49.48,77.81,63.61,0.99,NA,3.0225e+10,NA,NA,NA,NA,79.7,81,1.3,0.7088,60.5333333333333,4.39814601655377,16.9851961806585,0.0953101798043249,3.71746691096585,3.44744463282748,2,"Very High","Above Average",56.91664,2156.1696,80.2197,52.998,"Low_Gap","Under_Penetrated",2,"Medium_Balance",0.819212872122171,-1.85254463087151,0.839736476051841,-0.527424184576776,-0.178349862873254,0.0964430524352017
"Canada",2010,13.96,1.84,1.62e+12,1.59e+12,101.96,25800000,76.04,80.3,100,100,3.22,5.02,6626667134,47.37,80.94,1.33,10,100,10800000,31.63,52.76,36.55,1.32e+12,37.32,0.4,1.4e+12,65.58,4.38,56.02,33.6,0.2,0.1,48.4,77.26,61.88,0.99,92.83,3.7225e+10,43618,1282.66,NA,NA,79.17,81.47,2.3,0.7604,62.6566666666667,4.39814601655377,17.0658850886515,0.0953101798043249,3.64597195310266,3.48523211060523,2,"Very High","Above Average",61.06012,2405.1452,80.2197,53.3192,"Low_Gap","Under_Penetrated",2,"Medium_Balance",0.819212872122171,-1.64616444647206,0.93566220935105,-0.527424184576776,-0.232013877448534,-0.0957412838623881
"Canada",2011,13.02,2.14,1.79e+12,1.76e+12,101.2,26800000,78.2,83,100,100,5.17,4.86,11756393310,47.31,81.1,1.17,10,100,11300000,32.65,52.36,36.49,1.46e+12,37.27,0.4,1.46e+12,65.61,3.53,56.47,32.7,0.2,0.1,48.03,76.83,63.15,0.99,93.15,4.1247e+10,56383,1641.94,NA,NA,NA,NA,NA,0.782,64.6166666666667,4.43081679884331,17.1039124827945,0.0953101798043249,3.64466629943761,3.51601305609074,2,"Very High","Above Average",64.906,2553.23,82.917,55.859,"Unknown","Under_Penetrated",2,"Medium_Balance",0.932679432797596,-1.55977274137462,1.01652522419832,-0.527424184576776,-0.352757910242914,-0.0991248109098807
"Canada",2012,12.56,2.7,1.83e+12,1.8e+12,101.95,27700000,79.9,83,100,100,4.91,4.71,12879466786,47.4,81.14,1.13,10,100,11700000,33.47,51.89,37.37,1.49e+12,38.09,0.4,1.48e+12,65.04,0.32,55.9,33.5,0.2,0.1,47.17,76.69,63.62,1,93.53,NA,74500,2146.15,NA,0.05,NA,NA,NA,0.799,65.4566666666667,4.43081679884331,17.1369430072587,0.0953101798043249,3.66586667980486,3.54008938052877,2,"Very High","Above Average",66.317,2674.253,82.917,55.195,"Unknown","Under_Penetrated",2,"Medium_Balance",0.932679432797596,-1.49177926977015,1.08153274593828,-0.527424184576776,-0.245429881092354,-0.043634967330999
"Canada",2013,11.67,3.63,1.85e+12,1.82e+12,101.57,28400000,80.88,85.8,100,100,5.44,4.73,-12563236013,47.43,81.18,1.1,10,100,12100000,34.27,51.73,37.58,1.51e+12,38.18,0.4,1.52e+12,65.31,1.6,56.66,33.8,0.5,0.1,46.85,76.5,65.77,1.01,93.7,NA,82897,2363.02,NA,0.01,NA,NA,NA,0.8088,66.9833333333333,4.4636066216663,17.1618997383427,0.0953101798043249,3.66816641251639,3.56303274424796,2,"Very High","Above Average",69.39504,2771.7576,85.7142,56.7996,"Unknown","Under_Penetrated",2,"Medium_Balance",1.05034845868322,-1.45258303319817,1.14495471836751,-0.527424184576776,-0.205181870160894,-0.0375446186455123
"Canada",2014,10.86,3.55,1.81e+12,1.78e+12,100.93,28800000,81.31,87.12,100,100,6.04,4.63,805191688.4,47.27,81.22,1.05,10,100,12600000,35.27,50.73,37.44,1.47e+12,37.99,0.4,1.56e+12,65.37,1.17,56.74,33.2,0.2,0.1,45.98,75.99,67.23,1.01,93.92,NA,95604,2698.08,NA,0.02,NA,NA,NA,0.8131,67.9,4.47869952193414,17.1758859798284,0.0953101798043249,3.66330520299451,3.59099095329481,2,"Very High","Above Average",70.837272,2867.8037,87.03288,58.19616,"Unknown","Under_Penetrated",2,"Medium_Balance",1.10582099945787,-1.43538468449821,1.22423218390404,-0.527424184576776,-0.285677892023814,-0.0504020214259847
"Canada",2015,9.69,3.85,1.56e+12,1.53e+12,102.51,29800000,83.3,90,100,100,2.41,4.75,23927632715,47.11,81.26,0.81,10,100,13100000,36.47,49.88,37.15,1.26e+12,37.74,0.4,1.53e+12,65.48,-3.07,57.12,33.7,0.2,0.1,45.43,75.93,67.4,1.01,94.25,NA,120922,3386.74,NA,0.32,NA,NA,NA,0.833,69.9233333333333,4.51085950651685,17.2100189850327,0.0953101798043249,3.65687265797885,3.6235406128056,2,"Very High","Above Average",74.97,3037.951,89.91,59.67,"Unknown","Under_Penetrated",3,"High_Access_Low_Poverty",1.22685199751166,-1.35579232656122,1.31936514254789,-0.527424184576776,-0.218597873804714,-0.0673196566634486
"Canada",2016,8.61,2.24,1.53e+12,1.51e+12,102.29,30800000,85.15,91.16,100,100,1.74,4.6,33404095513,47.23,81.3,1.18,10,100,13400000,36.82,48.58,37.24,1.24e+12,37.82,0.4,1.55e+12,64.78,-0.5,56.61,32.7,0.2,0.1,44.82,75.47,69.51,1.01,94.47,NA,369091,10221.07,NA,NA,NA,NA,NA,0.8515,71.0433333333333,4.52352619694758,17.2430252804113,0.0953101798043249,3.65893557774086,3.63283806323031,2,"Very High","Above Average",77.62274,3135.223,91.06884,61.35068,"Unknown","Under_Penetrated",3,"High_Access_Low_Poverty",1.27560059394999,-1.28179943099165,1.34711225548568,-0.527424184576776,-0.352757910242914,-0.0619060133874603
"Canada",2017,8.05,1.54,1.65e+12,1.63e+12,102.23,31700000,86.7,92.7,100,100,3.29,4.6,52829985895,47.34,81.35,1.26,10,100,13900000,37.83,48.45,37.6,1.35e+12,38.15,0.4,1.61e+12,65.27,3.87,57.94,33.3,0.2,0.1,44.95,75.19,70.63,1.01,94.8,NA,970834,26565.39,NA,NA,NA,NA,NA,0.867,72.41,4.54009818924438,17.2718272703932,0.0953101798043249,3.66740042243681,3.65919314374358,2,"Very High","Above Average",80.3709,3279.861,92.6073,61.8309,"Unknown","Under_Penetrated",3,"High_Access_Low_Poverty",1.34031855818708,-1.21980538335228,1.42718249567758,-0.527424184576776,-0.272261888379994,-0.039574734874008
"Canada",2018,7.09,2.47,1.73e+12,1.7e+12,101.95,33200000,89.67,94.64,100,100,3.18,4.63,20156533320,47.43,81.41,1.51,10,100,14400000,38.73,50.46,39.9,1.4e+12,40.49,0.3,1.65e+12,64.84,0.87,57.89,32.5,0.2,0.1,44.39,74.88,69.58,1,95.16,NA,1147057,30940.81,NA,NA,NA,NA,NA,0.8967,74.3466666666667,4.56059114259012,17.3180604640072,0.0953101798043249,3.72545243434478,3.68210656982651,2,"Very High","Above Average",84.863688,3472.9191,94.54536,63.882,"Unknown","Under_Penetrated",3,"High_Access_Low_Poverty",1.42184638326498,-1.1010167888433,1.49853221466046,-0.527424184576776,-0.379589917530554,0.118774330948654
"Canada",2019,6.89,2.81,1.74e+12,1.72e+12,101.46,34400000,91.59,91.91,100,100,3.46,4.39,26965431145,47.3,81.48,1.55,10,100,15100000,40.08,52.41,42.04,1.42e+12,42.57,0.3,1.69e+12,65.77,0.41,58.7,31.7,0.2,0.1,44.55,74.93,72.82,1,95.11,NA,1349486,35872.94,NA,NA,NA,NA,NA,0.9159,74.5266666666667,4.53163128265322,17.3535671514134,0.0953101798043249,3.77436884012935,3.71552138506036,2,"Very High","Above Average",84.180369,3670.9272,91.81809,62.77453,"Unknown","Under_Penetrated",3,"High_Access_Low_Poverty",1.3071190830265,-1.02422416209002,1.60555679313479,-0.527424184576776,-0.486917946681114,0.259529056124354
"China",2008,15.14,3.73,4.59e+12,4.62e+12,92.04,641000000,48.21,22.6,98.8,100,34.61,4.23,-1.15e+11,44.57,46.54,3.43,9,97.8,82900000,6.21,50.22,36.85,3.58e+12,37.22,NA,6.28e+12,NA,5.49,NA,43,17.3,4.8,NA,NA,21.85,1,NA,NA,NA,NA,105.02,NA,NA,NA,NA,0.4821,25.6733333333333,3.16124671203156,20.278540016445,1.75785791755237,3.64335893881213,1.97546895129686,4,"Low","Below Average",10.89546,299.3841,21.5152,12.882,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-1.60560955416376,-2.75925757279697,-1.07957096458771,3.86942492625388,1.02909046507055,-0.102508337957374
"China",2009,16,2.57,5.1e+12,5.09e+12,95.44,747000000,55.8,28.9,99.1,100,32.26,4.24,-87167067370,44.45,47.88,3.34,9,98.3,104000000,7.74,54.28,35.33,4.05e+12,35.67,NA,6.82e+12,NA,11.88,NA,NA,NA,NA,NA,NA,23.27,1,NA,NA,NA,NA,105.66,NA,NA,NA,NA,0.558,30.8133333333333,3.39785848039664,20.4315757444358,NA,3.60195898208323,2.16791018966744,NA,"Medium","Below Average",16.1262,431.892,NA,NA,"Unknown","Under_Penetrated",1,"Medium_Balance",-1.3408542459211,-2.4556867201629,-0.958276442316811,NA,NA,-0.20739767642965
"China",2010,15.91,4,6.09e+12,6.06e+12,95.47,859000000,63.72,34.3,99.7,100,32.41,4.25,-1.86e+11,44.34,49.23,3.26,9,99.4,126000000,9.35,53.16,29.64,4.66e+12,30.05,NA,7.52e+12,57.38,7.72,NA,43.7,13.4,3.4,NA,NA,25.29,0.99,65.32,NA,1604,1.2,104.9,NA,NA,NA,NA,0.6372,35.79,3.56388296393925,20.5712794811127,1.48160454092422,3.43559880837949,2.33698651971138,4,"Medium","Below Average",21.85596,595.782,33.1338,19.3109,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-1.11392112457025,-2.13891713480562,-0.830639722802987,2.55972519111283,1.12300249057729,-0.587706116567839
"China",2011,15.49,3.71,7.55e+12,7.48e+12,96.82,986000000,72.67,38.3,99.9,100,28.9,4.25,-2.32e+11,44.4,50.51,3.12,9,99.8,156000000,11.5,56.11,29.69,5.56e+12,29.99,NA,8.2e+12,NA,3.96,NA,42.4,10,2.3,NA,NA,26.81,0.99,NA,NA,2631,1.96,NA,NA,NA,NA,NA,0.7267,40.8233333333333,3.67122451887522,20.7091669135811,1.19392246847243,3.43366457179966,2.52572864430826,4,"Medium","Below Average",27.83261,835.705,37.4191,22.0608,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-0.945822516162213,-1.78095150488798,-0.660193171899433,1.5306753992163,0.948594443207626,-0.59176634902483
"China",2012,16.26,2.83,8.53e+12,8.51e+12,97.37,1110000000,81.38,42.3,99.9,100,27.14,4.25,-1.76e+11,44.46,51.77,3.13,9,99.9,175000000,12.79,53.06,24.94,6.46e+12,25.22,NA,8.91e+12,NA,9.45,NA,42.2,8.3,1.8,NA,NA,29.33,1,NA,NA,5100,3.77,NA,NA,NA,NA,NA,0.8138,45.49,3.76815263500844,20.8276258531716,1.02961941718116,3.26652247833555,2.62394369180521,4,"Medium","Below Average",34.42374,1040.8502,41.5386,24.4494,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-0.777723907754176,-1.4325849533145,-0.557925241357301,1.06292549380878,0.921762435919986,-0.914554829355641
"China",2013,16.01,3.04,9.57e+12,9.49e+12,98.12,1230000000,89.32,45.8,100,100,24.86,4.24,-2.18e+11,44.53,53.01,3.05,9,100,189000000,13.7,53.11,24.51,7.14e+12,24.78,1.9,9.54e+12,NA,5.05,NA,39.7,2.7,0.3,NA,NA,32.76,1.01,NA,NA,6999,5.13,NA,NA,NA,NA,NA,0.8932,49.6066666666667,3.8458832029236,20.9302800071437,0.262364264467491,3.24959899751104,2.68784749378469,4,"Medium","Below Average",40.90856,1223.684,45.6626,27.6174,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-0.630637625397144,-1.11501544476187,-0.485782747719053,-0.340324222413769,0.586362344824486,-0.944329867373578
"China",2014,16.39,2.56,1.05e+13,1.05e+13,98.35,1290000000,92.85,47.9,100,100,24.22,4.22,-1.45e+11,44.61,54.26,2.95,9,100,200000000,14.44,58.09,18.56,7.89e+12,18.94,0.9,1.03e+13,NA,7.66,NA,39.2,1.7,0.2,NA,NA,43.88,1.01,NA,NA,13314,9.71,NA,NA,NA,NA,NA,0.9285,51.73,3.88977739648083,20.9779080560952,0.182321556793955,2.99272776453369,2.73696154459663,3,"Medium","Below Average",44.47515,1340.754,47.8042,29.1232,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-0.542385855982925,-0.973829000783177,-0.427117423222016,-0.433874203495272,0.519282326605386,-1.33952582652073
"China",2015,15.33,2.19,1.11e+13,1.1e+13,97.23,1290000000,92.7,50.3,100,100,21.71,4.19,-68098649765,44.69,55.5,2.84,9,100,277000000,19.84,57.99,19.98,8.3e+12,20.45,1.7,1.1e+13,NA,6.61,NA,38.6,0.6,0,NA,NA,47.44,1.01,NA,NA,26989,19.56,NA,NA,NA,NA,NA,0.927,54.28,3.93769075217672,20.9779080560952,0,3.06572464537403,3.03687421688517,3,"High","Below Average",46.6281,1839.168,50.3,30.8842,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-0.441526690938103,-0.979828424748277,0.00098089067528265,-0.620974165658279,0.438786304742466,-1.23734330968645
"China",2016,15.28,1.56,1.12e+13,1.12e+13,97.67,1360000000,97.36,53.2,100,100,20.67,4.16,41674876170,44.78,56.74,2.78,9,100,323000000,22.98,58.74,21.15,8.44e+12,21.72,1.6,1.18e+13,NA,6.76,NA,38.5,0.1,0,NA,NA,49.71,1.01,NA,NA,66054,47.6,NA,NA,NA,NA,NA,0.9736,57.8466666666667,3.9926809084456,21.0307505374297,0,3.12324559385295,3.17722014959937,1,"High","Below Average",51.79552,2237.3328,53.2,32.718,"Unknown","Under_Penetrated",2,"Medium_Balance",-0.319655199842276,-0.7934463202325,0.249912132460008,-0.620974165658279,0.425370301098646,-1.15140172268014
"China",2017,14.9,1.35,1.23e+13,1.23e+13,97.88,1470000000,104.23,54.3,100,100,21.31,4.13,-27790987920,44.88,57.96,2.74,9,100,394000000,27.91,60.57,22.26,9.3e+12,22.83,1.5,1.26e+13,NA,6.37,NA,39.1,0,0,NA,NA,51.58,1.01,NA,NA,289923,207.65,NA,NA,NA,NA,NA,1.0423,62.1466666666667,4.01277290852829,21.1085282384173,0,3.17094529111065,3.36418755602825,1,"High","Below Average",56.59689,2909.0593,54.3,33.0687,"Unknown","Adequately_Penetrated",2,"Medium_Balance",-0.273428082530066,-0.518672702630915,0.640750037555134,-0.620974165658279,0.505866322961566,-1.0762874222258
"China",2018,13.33,1.69,1.39e+13,1.38e+13,98.85,1650000000,116.39,59.2,100,100,19.86,4.09,-92338473352,44.99,59.15,2.5,9,100,407000000,28.71,60.76,23.24,1.03e+13,23.89,1.2,1.34e+13,NA,3.62,NA,38.5,0,0,NA,NA,54.01,1.01,NA,NA,622142,443.51,NA,NA,NA,NA,NA,1.1639,68.1,4.09767235231478,21.224041125465,0,3.2144661163795,3.39148368947452,1,"High","Below Average",68.90288,3341.5569,59.2,36.408,"Unknown","Adequately_Penetrated",2,"Medium_Balance",-0.0675072872302214,-0.0323193998601322,0.704172009984363,-0.620974165658279,0.425370301098646,-1.00455664881895
"China",2019,12.94,1.31,1.43e+13,1.42e+13,99.27,1750000000,122.81,64.08,100,100,18.47,4.06,-50259822365,45.09,60.31,2.29,9,100,449000000,31.56,62.63,25.63,1.05e+13,26.17,1.1,1.43e+13,NA,3.86,NA,38.2,0,0,NA,NA,57.28,1.02,NA,NA,1027286,729.74,NA,NA,63.05,65.07,2.02,1.2281,72.8166666666667,4.17561728235084,21.2828816254533,0,3.30211342343826,3.48308454113434,1,"High","Above Average",78.696648,3875.8836,64.08,39.60144,"Low_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.137573015027583,0.224455945846153,0.930112786763493,-0.620974165658279,0.385122290167186,-0.850267815453278
"Colombia",2008,81.03,4.36,2.43e+11,2.34e+11,102.95,41400000,94.41,25.6,96.8,99.7,8.89,4.83,-7479031428,40.11,77.2,1.67,10,87,1770000,4.05,31.8,30.69,1.92e+11,31.32,14.9,2.13e+11,48.33,2.9,37.31,55.3,11,4.3,59.12,75.43,37.94,1.05,43.64,2.819e+09,NA,NA,114.71,3.86,NA,NA,NA,0.9441,41.3533333333333,3.28091121578765,17.5387914629501,1.66770682055808,3.47568623365289,1.61938824328727,4,"Medium","Below Average",24.16896,382.3605,24.4992,11.4432,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-1.47953559785773,-0.911434991546136,-1.25081029014663,3.40167502084636,2.67925891326041,-0.501764529561522
"Colombia",2009,79.43,3.46,2.32e+11,2.26e+11,102.31,42200000,95.14,30,96.1,99.6,7.26,5.08,-4530088274,41.16,77.59,1.63,10,83.8,2110000,4.78,30.53,36.29,1.9e+11,36.76,13.1,2.17e+11,52.14,3.17,39.86,54.3,9.6,3.6,62.25,77.03,39.51,1.05,43.11,2.841e+09,NA,NA,119.9,2.26,NA,NA,NA,0.9514,43.3066666666667,3.43398720448515,17.5579308027029,1.52605630349505,3.6312503412773,1.75440368268429,4,"Medium","Below Average",28.542,454.7692,28.92,13.71,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-1.29462712860889,-0.882237794915982,-1.19293774030496,2.74682515327584,2.54509887682221,-0.133636786794307
"Colombia",2010,78,2.24,2.86e+11,2.77e+11,101.58,44500000,99.24,36.5,96.8,99.8,7.38,5.15,-947330831.3,41.46,77.96,1.61,10,86.2,2640000,5.9,30.14,34.91,2.29e+11,35.44,14.7,2.25e+11,51.66,3.59,39.94,54.6,8.3,3,62.51,77.77,41.53,1.04,43.75,3.228e+09,475,10.6,119.82,2.94,36.13,36.92,0.789999999999999,0.9924,47.2133333333333,3.62434093297637,17.6109997696084,1.38629436111989,3.59566707239176,1.93152141160321,4,"Medium","Below Average",36.2226,585.516,35.405,16.571,"Low_Gap","Under_Penetrated",1,"Low_Access_High_Poverty",-1.02146688994583,-0.718253539869912,-1.10414697890404,2.18552526678682,2.58534688775367,-0.222961900848117
"Colombia",2011,77.64,4.37,3.35e+11,3.21e+11,100.92,46200000,101.97,40.35,96.7,99.8,8.84,5.05,-6227223174,41.6,78.34,1.57,10,85.5,3350000,7.4,26.69,34.31,2.58e+11,34.8,8,2.39e+11,52.66,3.7,41.46,53.5,6.8,2.5,62.5,78.38,45.29,1.03,44.92,3.689e+09,680,15.01,118.85,0.9,40.17,40.54,0.369999999999997,1.0197,49.9066666666667,3.7220724214697,17.648490377697,1.25276296849537,3.57794789340665,2.12823170584927,4,"Medium","Below Average",41.144895,754.578,39.34125,18.76275,"Low_Gap","Adequately_Penetrated",1,"Low_Access_High_Poverty",-0.859671979353094,-0.60906402370509,-0.985230780599234,1.7177753613793,2.43777084767165,-0.266271047056025
"Colombia",2012,77.55,4.06,3.71e+11,3.57e+11,101.21,49100000,107.17,48.98,97,99.7,7.29,5.01,-15646181232,42.06,78.7,1.51,10,87.1,3940000,8.62,30.2,33.92,2.9e+11,34.54,7.6,2.49e+11,53.6,4.98,42.8,52.6,6.7,2.5,63,79.05,47.47,1.03,45.93,4.461e+09,1401,30.6,113.55,2.59,48.27,49.73,1.45999999999999,1.0717,54.9233333333333,3.91162292540681,17.7093696131313,1.25276296849537,3.5706588227265,2.26384426467762,4,"Medium","Below Average",52.491866,923.8054,47.7555,23.21652,"Low_Gap","Adequately_Penetrated",1,"Low_Access_High_Poverty",-0.496999231712755,-0.401083992914952,-0.888512272644659,1.7177753613793,2.31702681487727,-0.283865387702987
"Colombia",2013,75.84,4.24,3.82e+11,3.69e+11,101.81,50300000,108.77,51.7,97.8,99.8,7.06,4.62,-8558338413,42.03,79.06,1.45,10,90.1,4540000,9.83,31.57,36.93,3.02e+11,37.44,7.5,2.63e+11,52.09,5.53,42.32,52.6,6.1,2.3,61.5,78.46,50.75,1.03,47.53,4.592e+09,1923,41.59,103.59,1.95,51.15,52.27,1.12,1.0877,56.7666666666667,3.96461545554732,17.7335156549507,1.19392246847243,3.64909858410209,2.3823200610129,4,"High","Below Average",56.23409,1069.2091,50.5109,24.5058,"Low_Gap","Adequately_Penetrated",1,"Low_Access_High_Poverty",-0.38269217799529,-0.337090137287218,-0.79258653934545,1.5306753992163,2.31702681487727,-0.0876208189484056
"Colombia",2014,72.84,4.24,3.81e+11,3.7e+11,104.22,55300000,118.54,52.57,97.8,99.8,7.04,4.21,-12269760181,41.99,79.42,1.39,10,89.9,5030000,10.8,30.41,36.39,3.07e+11,36.89,7.5,2.77e+11,51.55,4.34,42.13,52.5,5.4,2,60.94,78.03,53.18,1.02,48.68,5.299e+09,2571,55.08,102.69,3,52.34,52.8,0.459999999999994,1.1854,60.6366666666667,3.98098920989287,17.8282834845757,1.09861228866811,3.63468722503051,2.46809953147162,4,"High","Below Average",62.316478,1280.232,51.5186,24.97075,"Low_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",-0.346130730666542,0.0536723436396363,-0.715687397775009,1.25002545597179,2.30361081123345,-0.124839616470826
"Colombia",2015,69.8,3.96,2.93e+11,2.9e+11,107.06,57300000,121.66,55.91,98.2,99.8,5.81,4.12,-7402796210,42.17,79.76,1.38,12,91.8,5530000,11.76,26.85,35.74,2.47e+11,36.31,14.3,2.9e+11,51.4,3.28,42.5,51,4.9,1.8,60.59,77.79,54.8,1.02,49.55,4.89e+09,3389,71.92,102.41,4.58,55.16,56.68,1.52,1.2166,63.11,4.04147107261503,17.863811199137,1.02961941718116,3.61926138723307,2.54631527791664,4,"High","Below Average",68.020106,1430.7216,54.90362,27.3959,"Low_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",-0.205768392645832,0.178460362113718,-0.639581030859934,1.06292549380878,2.10237075657615,-0.164088530221742
"Colombia",2016,68.13,4.9,2.83e+11,2.8e+11,106.77,58700000,123.22,58.14,98.4,99.8,5.95,3.84,-9340585801,42.13,80.11,1.5,12,92.8,5910000,12.46,25.43,35.12,2.41e+11,35.83,14.1,2.96e+11,50.06,1.49,40.91,50.6,4.9,1.8,59.53,77.1,57.14,1.02,51.29,4.891e+09,15415,323.67,103.14,4.94,58.17,58.1,-0.0700000000000003,1.2322,64.6066666666667,4.07990751442433,17.8879503018341,1.02961941718116,3.60631273045697,2.59972232421658,4,"High","Below Average",71.640108,1535.3212,57.09348,28.72116,"Female_Higher","Adequately_Penetrated",2,"Low_Access_High_Poverty",-0.112053418458351,0.24085437135076,-0.584086804984358,1.06292549380878,2.04870674200087,-0.196570389877673
"Colombia",2017,66.23,4.39,3.12e+11,3.07e+11,104.99,62200000,128.68,62.26,98.5,99.9,5.78,3.97,-10011316371,42.09,80.45,1.93,12,92.7,6330000,13.15,27.15,33.31,2.62e+11,33.98,14,2.98e+11,49.23,0.06,40.14,49.7,4.3,1.7,59.18,76.46,58.4,1.01,52.29,5.136e+09,22640,468.24,106.37,4.46,62.42,62.1,-0.32,1.2868,68.03,4.1472532178775,17.9458655737866,0.993251773010283,3.55477646959046,2.64971462408925,4,"High","Above Average",80.116168,1692.142,61.20158,31.31678,"Female_Higher","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.0610881482019264,0.459233403680404,-0.529385353764148,0.969375512727277,1.92796270920649,-0.321760890634906
"Colombia",2018,63.89,3.38,3.34e+11,3.26e+11,104.74,64500000,130.92,64.13,98.5,99.9,5.53,4.09,-6172375053,41.72,80.78,2.31,12,92.6,6680000,13.62,27.3,32.84,2.76e+11,33.44,14,3.04e+11,48.12,-0.01,38.76,50.4,4.5,1.7,57.87,75.3,57.32,1.01,53.63,5.531e+09,32338,656.25,105.58,3.96,64.59,63.65,-0.940000000000005,1.3092,69.5566666666667,4.17638527255831,17.9821757972699,0.993251773010283,3.53921867955953,2.68239045432163,4,"High","Above Average",83.958996,1783.1304,63.03979,31.80848,"Female_Higher","Adequately_Penetrated",3,"Medium_Balance",0.139674247632683,0.548824801559232,-0.492124944961976,0.969375512727277,2.02187473471323,-0.358302982747828
"Colombia",2019,61.82,4.33,3.23e+11,3.16e+11,105.82,66300000,132.07,65.01,99.4,100,5.21,3.63,-10835657540,41.63,81.1,2.23,12,97.1,6950000,13.93,25.24,29.95,2.69e+11,30.48,14.1,3.14e+11,46.74,1.94,37.09,51.3,5.3,2,56.54,74.64,56.67,1.01,55.18,5.658e+09,39298,783.03,103.54,3.39,65.9,64.09,-1.81,1.3207,70.3366666666667,4.18980624570068,18.009700470239,1.09861228866811,3.4493524235492,2.7033726115511,4,"High","Above Average",85.858707,1839.7351,63.7098,31.65987,"Female_Higher","Adequately_Penetrated",3,"Medium_Balance",0.176655941482452,0.594820385291666,-0.467548930645649,1.25002545597179,2.14261876750761,-0.558607783959401
"Costa Rica",2008,69.87,7.91,30801744882,30212744882,108.79,1890000,41.91,32.29,99.3,99.9,9.91,3.76,-2239506641,36.34,69.39,3.15,11,97.8,110000,2.48,33.93,18.53,28464869694,19.31,11.4,41584004236,49.1,2.71,43.69,48.6,2.4,0.9,60.32,79.98,NA,1.01,42.22,7.53e+08,NA,NA,94.26,NA,30.81,33.81,3,0.4191,25.56,3.50525705158693,14.4520879161362,0.641853886172395,3.01111337559229,1.24703229378638,4,"Medium","Below Average",13.532739,103.9368,31.99939,16.59706,"Medium_Gap","Under_Penetrated",1,"Low_Access_High_Poverty",-1.19839067529529,-3.01123337933118,-1.37527591103899,0.220975664075251,1.78038666912447,-1.31448772636929
