"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Access_Electricity_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Quartile"
100,100,100,18.94,58.09,18.56,39.2,47.9,13314,9.71,1.7,0.2,63.99525,67.5129845422117,1.29e+09,92.85,3.88977739648083,4.61512051684126,3.69386699562498,0.993251773010283,4.54169776303252,0.182321556793955,2.99272776453369,0.146747660840927,0.63773428042282,0.647087049526816,-0.533808228733062,-0.130879082033469,-0.58258984597974,-1.15714754173647,3920,20,907.226,4790,3639.72,1
100,100,100,20.45,57.99,19.98,38.6,50.3,26989,19.56,0.6,0,63.99525,67.5129845422117,1.29e+09,92.7,3.93769075217672,4.61512051684126,3.67882911826043,0.470003629245736,4.54009818924438,0,3.06572464537403,0.231432232715037,0.63773428042282,0.516809229398646,-0.678910647805321,-0.134479524445155,-0.648534489607019,-1.05726330509603,3860,0,1028.635,5030,3578.22,1
100,100,100,21.72,58.74,21.15,38.5,53.2,66054,47.6,0.1,0,63.99525,67.5129845422117,1.36e+09,97.36,3.9926809084456,4.61512051684126,3.67630067190708,0.0953101798043249,4.58863421734799,0,3.12324559385295,0.333759423729587,0.63773428042282,0.495096259377284,-0.744866292838167,-0.0226257801887753,-0.648534489607019,-0.973254708716321,3850,0,1155.504,5320,3748.36,1
100,100,100,22.83,60.57,22.26,39.1,54.3,289923,207.65,0,0,63.99525,67.5129845422117,1.47e+09,104.23,4.01277290852829,4.61512051684126,3.69137633431252,0,4.65614843075272,0,3.17094529111065,0.372573185838554,0.63773428042282,0.625374079505454,-0.758057421844736,0.142274482266446,-0.648534489607019,-0.899829872510434,3910,0,1239.669,5430,4075.393,1
100,100,100,23.89,60.76,23.24,38.5,59.2,622142,443.51,0,0,63.99525,67.5129845422117,1.65e+09,116.39,4.09767235231478,4.61512051684126,3.67630067190708,0,4.76550172489043,0,3.2144661163795,0.545470853414862,0.63773428042282,0.495096259377284,-0.758057421844736,0.434150347107128,-0.648534489607019,-0.829712461358867,3850,0,1414.288,5920,4481.015,1
100,100,100,26.17,62.63,25.63,38.2,64.08,1027286,729.74,0,0,63.05,65.07,1.75e+09,122.81,4.17561728235084,4.61512051684126,3.66867674679642,0,4.8187481324326,0,3.30211342343826,0.717662816225553,0.63773428042282,0.429957349313199,-0.758057421844736,0.58824928232729,-0.648534489607019,-0.678893878881911,3820,0,1676.9736,6408,4691.342,1
96.8,87,99.7,31.32,31.8,30.69,55.3,25.6,82041.0339782916,3567.78490926012,11,4.3,63.99525,67.5129845422117,41400000,94.41,3.28091121578765,4.58292457704077,4.03069453514564,2.484906649788,4.55818339476375,1.66770682055808,3.47568623365289,-0.640113152822679,0.521249650073638,4.14287522296605,0.69296676887786,-0.0934344809519343,0.769275348379477,-0.338229098287033,5353.04,416.24,801.792,2478.08,5220.873,4
96.1,83.8,99.6,36.76,30.53,36.29,54.3,30,82041.0339782916,3567.78490926012,9.6,3.6,63.99525,67.5129845422117,42200000,95.14,3.43398720448515,4.57574137529728,4.01277290852829,2.36085400111802,4.56580546246581,1.52605630349505,3.6312503412773,-0.484858104386811,0.495768637184754,3.92574552275244,0.508290962785893,-0.0759123278817288,0.538469095684001,0.0216187476228971,5218.23,345.96,1102.8,2883,5166.102,4
96.8,86.2,99.8,35.44,30.14,34.91,54.6,36.5,475,10.6,8.3,3,36.13,36.92,44500000,99.24,3.62434093297637,4.58292457704077,4.01818320125654,2.23001440015921,4.60756731058781,1.38629436111989,3.59566707239176,-0.255504055561096,0.521249650073638,3.99088443281652,0.336806285700496,0.0224997647043563,0.340635164802164,-0.06569727381113,5285.28,290.4,1293.56,3533.2,5418.504,4
96.7,85.5,99.8,34.8,26.69,34.31,53.5,40.35,680,15.01,6.8,2.5,40.17,40.54,46200000,101.97,3.7220724214697,4.58190155904874,3.9982007016692,2.05412373369555,4.63443768366866,1.25276296849537,3.57794789340665,-0.119655888179711,0.517609505375226,3.75204176258154,0.13893935060196,0.0880278165970424,0.175773555733967,-0.108032314506416,5173.45,241.75,1404.18,3901.845,5455.395,4
97,87.1,99.7,34.54,30.2,33.92,52.6,48.98,1401,30.6,6.7,2.5,48.27,49.73,49100000,107.17,3.91162292540681,4.58496747867057,3.98154906807676,2.04122032885964,4.6837040636422,1.25276296849537,3.5706588227265,0.184855718184277,0.528529939470462,3.55662503238929,0.125748221595391,0.212843153535492,0.175773555733967,-0.125230924788876,5102.2,242.5,1691.7692,4751.06,5637.142,4
97.8,90.1,99.8,37.44,31.57,36.93,52.6,51.7,1923,41.59,6.1,2.3,51.15,52.27,50300000,108.77,3.96461545554732,4.59309760475382,3.98154906807676,1.96009478404727,4.69838726769922,1.19392246847243,3.64909858410209,0.280831566308268,0.557651097057757,3.55662503238929,0.0466014475559763,0.251247872593476,0.109828912106688,0.0665997283616383,5144.28,224.94,1935.648,5056.26,5721.302,4
97.8,89.9,99.8,36.89,30.41,36.39,52.5,52.57,2571,55.08,5.4,2,52.34,52.8,55300000,118.54,3.98098920989287,4.59309760475382,3.97968165390196,1.85629799036563,4.78365104339611,1.09861228866811,3.63468722503051,0.311529723612633,0.557651097057757,3.53491206236793,-0.0457364554900069,0.485756688341294,0.0109119466657698,0.0302180527641272,5134.5,195.6,1939.3073,5141.346,6223.35,2
98.2,91.8,99.8,36.31,26.85,35.74,51,55.91,3389,71.92,4.9,1.8,55.16,56.68,57300000,121.66,4.04147107261503,4.59713801429083,3.95124371858143,1.77495235091167,4.80941630019784,1.02961941718116,3.61926138723307,0.42938241947077,0.572211675851405,3.2092175120475,-0.111692100522852,0.560645890504364,-0.055032696961509,-0.0081480778659755,5008.2,176.76,2030.0921,5490.362,6204.66,2
98.4,92.8,99.8,35.83,25.43,35.12,50.6,58.14,15415,323.67,4.9,1.8,58.17,58.1,58700000,123.22,4.07990751442433,4.59915211366253,3.94352167248752,1.77495235091167,4.82205418713116,1.02961941718116,3.60631273045697,0.50806850083713,0.579491965248229,3.12236563196205,-0.111692100522852,0.598090491585899,-0.055032696961509,-0.0398993583874402,4979.04,177.12,2083.1562,5720.976,6234.932,2
98.5,92.7,99.9,33.98,27.15,33.31,49.7,62.26,22640,468.24,4.3,1.7,62.42,62.1,62200000,128.68,4.1472532178775,4.60015764416455,3.92592591059714,1.66770682055808,4.86506987742742,0.993251773010283,3.55477646959046,0.653443682554353,0.583132109946641,2.9269489017698,-0.190838874562267,0.729146595371271,-0.0880050187751485,-0.162274085397251,4895.45,167.45,2115.5948,6132.61,6395.396,2
98.5,92.6,99.9,33.44,27.3,32.84,50.4,64.13,32338,656.25,4.5,1.7,64.59,63.65,64500000,130.92,4.17638527255831,4.60015764416455,3.93963817246112,1.70474809223843,4.88219567825134,0.993251773010283,3.53921867955953,0.719427078139597,0.583132109946641,3.07893969191933,-0.164456616549128,0.782913202052449,-0.0880050187751485,-0.197994275983898,4964.4,167.45,2144.5072,6316.805,6598.368,2
99.4,97.1,100,30.48,25.24,29.95,51.3,65.01,39298,783.03,5.3,2,65.9,64.09,66300000,132.07,4.18980624570068,4.60916220725763,3.95699637107088,1.84054963339749,4.89087530555565,1.09861228866811,3.4493524235492,0.750478087826771,0.615893412232349,3.27435642211158,-0.0589275844965761,0.810516593875375,0.0109119466657698,-0.393793839199595,5099.22,198.8,1981.5048,6461.994,6775.191,2
57.8,50,78,8.02,21.15,5.3,36.2198132780083,3,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,91741,14.57,1.38629436111989,4.07414185490458,3.6168412344903,1.90905665524534,2.74534598584591,1.08751957056636,2.19944433407453,-1.43755953797055,-0.898406782307021,1.558227305166e-13,-1.75741141726725e-14,-2.00982996194536,-1.39105197240841e-14,-1.87948917359978,2093.50520746888,113.687151639344,24.06,173.4,527.722679460581,2
60.1,52.5,79.8,5.95,29.11,5.31,36.2198132780083,3.5,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,122596,19.08,1.50407739677627,4.11251186617755,3.6168412344903,1.90905665524534,2.99972429482353,1.08751957056636,1.9387416595767,-1.41991691883011,-0.814683454243546,1.558227305166e-13,-1.75741141726725e-14,-1.90157666010067,-1.39105197240841e-14,-2.0164165708486,2176.8107780083,118.211034836066,20.825,210.35,691.074037344398,2
69.7,63.7,85,7.06,28.44,6.03,36.2198132780083,5.1,0,0,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,165278,25.19,1.80828877117927,4.25844557290253,3.6168412344903,1.90905665524534,3.26537765851962,1.08751957056636,2.08691355651854,-1.3634605375807,-0.465229563195999,1.558227305166e-13,-1.75741141726725e-14,-1.75491863919799,-1.39105197240841e-14,-1.94299173464271,2524.52098547718,137.093329918033,36.006,355.47,912.377096473029,2
69.3,63.3,84.9,6.07,28.18,5.64,36.2198132780083,5.5,1,1.49,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,216438,32.3,1.87180217690159,4.25277179881662,3.6168412344903,1.90905665524534,3.5055573969864,1.08751957056636,1.95586047990848,-1.34934644226835,-0.479790141989647,1.558227305166e-13,-1.75741141726725e-14,-1.58425766888407,-1.39105197240841e-14,-2.00847875071823,2510.03306016598,136.306567622951,33.385,381.15,1169.89996887967,2
69.3,63.1,85.1,4.53,25.57,4.11,36.2198132780083,5.98,0,0,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,283511,41.42,1.94304891677428,4.25277179881662,3.6168412344903,1.90905665524534,3.74761994913654,1.08751957056636,1.71018781553424,-1.33240952789353,-0.479790141989647,1.558227305166e-13,-1.75741141726725e-14,-1.36535077025356,-1.39105197240841e-14,-2.11034744239126,2510.03306016598,136.306567622951,27.0894,414.414,1500.2246659751,2
69.4,62.5,87,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,6.5,1,1.43,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,347500,49.69,2.01490302054226,4.254193263164,3.6168412344903,1.90905665524534,3.92572865248426,1.08751957056636,3.62255743873369,-1.31406120398747,-0.476149997291235,1.558227305166e-13,-1.75741141726725e-14,-1.1668463786226,-1.39105197240841e-14,-1.17503342320873e-14,2513.65504149378,136.503258196721,236.815660714286,451.1,1799.76252178423,2
71.8,65,88.7,11.43,24.07,11.31,45.3,6.98,3,4.2,18.6,6.7,63.99525,67.5129845422117,383000,53.6,2.07693841146172,4.28771595520264,3.83514196109219,2.97552956623647,4.00003388275086,2.04122032885964,2.52011290552262,-1.29712428961265,-0.388786524529349,1.97157822082988,1.69549257337711,-1.07299484642465,1.56061107190682,-1.65392278489521,3252.54,481.06,79.7814,501.164,2428.08,4
74.1,67.6,90.5,18.3,26.23,17.47,36.2198132780083,7.46,1,1.37,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,424786,58.17,2.13534917361813,4.31882055877009,3.6168412344903,1.90905665524534,4.0804146566886,1.08751957056636,2.96010509591084,-1.28018737523783,-0.305063196465874,1.558227305166e-13,-1.75741141726725e-14,-0.963301367615283,-1.39105197240841e-14,-1.19948258243175,2683.88816390041,145.747715163935,136.518,552.786,2106.90653838174,2
76.4,70.1,92.2,16.63,23.93,15.79,36.2198132780083,7.94,47,62.98,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,454389,60.89,2.19053558918542,4.34898678059568,3.6168412344903,1.90905665524534,4.12535861575127,1.08751957056636,2.86960199640978,-1.26325046086301,-0.221339868402399,1.558227305166e-13,-1.75741141726725e-14,-0.898013345216709,-1.39105197240841e-14,-1.30995057924602,2767.19373443983,150.271598360656,132.0422,606.616,2205.42443049793,2
78.7,72.6,93.9,17.31,21.99,16.47,36.2198132780083,8.48,4,5.25,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,468914,61.56,2.24918431626693,4.37826958579617,3.6168412344903,1.90905665524534,4.13612609623706,1.08751957056636,2.90744735868642,-1.24419643219133,-0.137616540338924,1.558227305166e-13,-1.75741141726725e-14,-0.881931369111178,-1.39105197240841e-14,-1.26496959850728,2850.49930497925,154.795481557377,146.7888,667.376,2229.69170539419,2
81,75.1,95.6,16.73,20.3,15.89,36.2198132780083,43.7411033057851,6,7.73,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,498903,64.27,3.8008926161465,4.40671924726425,3.6168412344903,1.90905665524534,4.17853251264713,1.08751957056636,2.87525812008612,-6.26791743501073e-15,-0.0538932122754496,1.558227305166e-13,-1.75741141726725e-14,-0.816883376206717,-1.39105197240841e-14,-1.30333572913738,2933.80487551867,159.319364754099,731.788658305785,3543.02936776859,2327.84739937759,2
83.3,77.6,97.3,16.91,18.1,16.07,36.2198132780083,16.38,6,7.59,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,575218,72.72,2.85532011983725,4.43438186500781,3.6168412344903,1.90905665524534,4.30027413280162,1.08751957056636,2.88535921607262,-0.965443049772386,0.029830115788025,1.558227305166e-13,-1.75741141726725e-14,-0.614058453681736,-1.39105197240841e-14,-1.29142899894183,3017.11044605809,163.84324795082,276.9858,1364.454,2633.90482157676,2
11.6,77.8707367149758,34.6,32.45,76.57,23.58,36.2198132780083,0.44,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9940000,15.96,0.364643113587909,2.53369681395743,3.6168412344903,1.90905665524534,2.83085763036376,1.08751957056636,3.51005178657424,-1.5278897479696,-2.58015363297334,1.558227305166e-13,-1.75741141726725e-14,-1.97646586226374,-1.39105197240841e-14,-0.263481292059418,420.149834024896,22.8161065573771,14.278,5.104,578.068219917013,2
12.3,77.8707367149758,36.2,34.49,68.19,29.66,36.2198132780083,0.56,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9460000,14.72,0.444685821261446,2.58776403522771,3.6168412344903,1.90905665524534,2.75493378700106,1.08751957056636,3.5692509666584,-1.52365551937589,-2.55467262008446,1.558227305166e-13,-1.75741141726725e-14,-2.00622951953367,-1.39105197240841e-14,-0.128538349843195,445.503703319502,24.1929405737705,19.3144,6.888,533.155651452282,2
13,77.8707367149758,37.8,24.06,50.31,19.02,36.2198132780083,0.72,4,0.06,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,11800000,17.8,0.542324290825362,2.63905732961526,3.6168412344903,1.90905665524534,2.9338568698359,1.08751957056636,3.22127294946792,-1.51800988125095,-2.52919160719557,1.558227305166e-13,-1.75741141726725e-14,-1.93230043534705,-1.39105197240841e-14,-0.818467216174182,470.857572614108,25.569774590164,17.3232,9.36,644.712676348548,2
13.7,77.8707367149758,39.4,27.61,44.42,20.57,36.2198132780083,1.2,5,0.07,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,15600000,22.79,0.78845736036427,2.68784749378469,3.6168412344903,1.90905665524534,3.16926532431487,1.08751957056636,3.35375630706202,-1.50107296687613,-2.50371059430669,1.558227305166e-13,-1.75741141726725e-14,-1.81252571778496,-1.39105197240841e-14,-0.583640037317518,496.211441908714,26.9466086065574,33.132,16.44,825.449544605809,2
15.4,77.8707367149758,40.8,35.4,43.03,22.5,42.1,1.68,12,0.17,69.7,32.6,63.99525,67.5129845422117,20100000,28.3,0.985816794522765,2.79728133483015,3.7635229971097,4.25844557290253,3.37758751602302,3.51452606696916,3.5945687746427,-1.48413605250131,-2.44182813443369,1.27676318014631,8.43615949573389,-1.68026946652903,10.1004424216394,-0.0683432138545853,648.34,502.04,59.472,25.872,1191.43,4
15.2,77.8707367149758,42.5,26.73,32.89,17.64,36.2198132780083,2.2,11,0.15,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,28200000,38.43,1.16315080980568,2.78501124223834,3.6168412344903,1.90905665524534,3.67452694788954,1.08751957056636,3.32251485962769,-1.46578772859525,-2.44910842383051,1.558227305166e-13,-1.75741141726725e-14,-1.43711958899317,-1.39105197240841e-14,-0.641850718273536,550.541161825726,29.8969672131148,58.806,33.44,1391.92742427386,2
13.5,77.8707367149758,42,23.32,21.07,13,36.2198132780083,3,26,0.34,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,37100000,48.8,1.38629436111989,2.67414864942653,3.6168412344903,1.90905665524534,3.90801498403061,1.08751957056636,3.19129905709797,-1.43755953797055,-2.51099088370351,1.558227305166e-13,-1.75741141726725e-14,-1.1882090035986,-1.39105197240841e-14,-0.867417106978106,488.967479253112,26.5532274590164,69.96,40.5,1767.5268879668,2
16.6,1,37.5,28.09,15.45,17.39,36.2198132780083,3.8,39,0.5,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,37800000,48,1.56861591791385,2.86789890204411,3.6168412344903,1.90905665524534,3.89182029811063,1.08751957056636,3.37039447250711,-1.40933134734585,-2.39814639805274,1.558227305166e-13,-1.75741141726725e-14,-1.2074113631276,-1.39105197240841e-14,-0.551888756796054,601.248900414938,32.6506352459017,106.742,63.08,1738.5510373444,2
17.3,1,38.6,43.55,14.87,35.36,36.2198132780083,10.1,50,0.61,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,28900000,35.48,2.40694510831829,2.90690105984738,3.6168412344903,1.90905665524534,3.59676416520613,1.08751957056636,3.79661215391682,-1.18703434617631,-2.37266538516386,1.558227305166e-13,-1.75741141726725e-14,-1.50792828975633,-1.39105197240841e-14,0.470767069999446,626.602769709544,34.0274692622951,439.855,174.73,1285.07897510373,2
18,1,39.7,22.24,24.08,13.27,36.2198132780083,8.62,208,2.47,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,35400000,41.97,2.26384426467762,2.94443897916644,3.6168412344903,1.90905665524534,3.7605021977869,1.08751957056636,3.14587493198371,-1.23925649883201,-2.34718437227498,1.558227305166e-13,-1.75741141726725e-14,-1.35214914807738,-1.39105197240841e-14,-0.938857488151401,651.95663900415,35.4043032786886,191.7088,155.16,1520.14556327801,2
18.7,1,40.8,29.39,8.52,25.77,36.2198132780083,11.7,237,2.72,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,36500000,41.88,2.54160199346455,2.98061863574394,3.6168412344903,1.90905665524534,3.75840551676255,1.08751957056636,3.4141136069287,-1.1305779649269,-2.32170335938609,1.558227305166e-13,-1.75741141726725e-14,-1.35430941352439,-1.39105197240841e-14,-0.465895705383754,677.310508298755,36.781137295082,343.863,218.79,1516.88578008299,2
19.1,1,41.2,26.32,3.65,21.9,36.2198132780083,16.48,263,2.93,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,37100000,41.29,2.86105737022739,3.00071981506503,3.6168412344903,1.90905665524534,3.7445506514844,1.08751957056636,3.30761903470259,-0.961914525944298,-2.30714278059244,1.558227305166e-13,-1.75741141726725e-14,-1.36847115367702,-1.39105197240841e-14,-0.668971603718954,691.798433609959,37.567899590164,433.7536,314.768,1495.51609024896,2
36.8,8.6,53.8,65.61,38.13,65.55,36.2198132780083,4.29,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1810000,44.19,1.66581824587021,3.63230910262554,3.6168412344903,1.90905665524534,3.81087582342319,1.08751957056636,4.19885471642509,-1.39204158058822,-1.66283716897353,1.558227305166e-13,-1.75741141726725e-14,-1.29886260038442,-1.39105197240841e-14,1.93000300396508,1332.88912863071,72.382131147541,281.4669,157.872,1600.55354875519,2
37.1,9.2,53.6,60.44,48.49,60.17,36.2198132780083,4.5,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2950000,69.25,1.70474809223843,3.64021428213266,3.6168412344903,1.90905665524534,4.25206030821386,1.08751957056636,4.11806108883942,-1.38463168054923,-1.65191673487829,1.558227305166e-13,-1.75741141726725e-14,-0.69734868813874,-1.39105197240841e-14,1.58801525334847,1343.75507261411,72.9722028688525,271.98,166.95,2508.22206950208,2
