"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Access_Electricity_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Quartile","Log_Poverty_Rate_Squared","Mobile_Cellular_Subscriptions_Squared","Internet_Usage_Adjusted","Mobile_Cellular_Subscriptions_Centered","Mobile_Cellular_Subscriptions_Centered_Squared"
93.4,89.3,96.7,21.55,5.61,19.29,36.2198132780083,49.42,99,107.8,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1040000,113.75,3.90035520056046,4.54754107315146,3.6168412344903,1.90905665524534,4.74275584894065,1.08751957056636,3.11573506594869,0.200381223027864,0.397484730327632,1.558227305166e-13,-1.75741141726725e-14,0.370782560661453,-1.39105197240841e-14,-0.984499953901006,3382.93056016598,183.70899590164,1065.001,4615.828,4120.00376037344,2,3.64449731293653,12939.0625,49.42,15.4473749999998,238.621394390619
96,95.1,96.7,21.3,4.22,19.51,36.2198132780083,65.78,131,142.54,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1030000,112.5,4.18631584076091,4.57471097850338,3.6168412344903,1.90905665524534,4.73180283692146,1.08751957056636,3.10458667846607,0.777647721303048,0.492128492486342,1.558227305166e-13,-1.75741141726725e-14,0.340778873897403,-1.39105197240841e-14,-1.0010370791726,3477.1020746888,188.822950819672,1401.114,6314.88,4074.72899377593,2,3.64449731293653,12656.25,65.78,14.1973749999998,201.565456890619
95.1,92.7,96.9,19.84,4.29,18.25,36.2198132780083,68.9,153,166.49,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1020000,110.45,4.23265617801961,4.56538931597625,3.6168412344903,1.90905665524534,4.71357605983188,1.08751957056636,3.03687421688517,0.887737664739391,0.459367190200635,1.558227305166e-13,-1.75741141726725e-14,0.29157282760436,-1.39105197240841e-14,-1.09761389075872,3444.50424273859,187.052735655738,1366.976,6552.39,4000.47837655602,2,3.64449731293653,12199.2025,68.9,12.1473749999998,147.55871939062
96.1,94.8,97.1,21.95,3.85,20.46,30.7,77.19,187,203.6,1.3,0.2,63.99525,67.5129845422117,1030000,112.14,4.34626991496176,4.57574137529728,3.45631668088323,0.832909122935104,4.72862598991501,0.182321556793955,3.13331793650655,1.18025229008788,0.495768637184754,-1.19851540228893,-0.586572744759338,0.332137812109356,-0.58258984597974,-0.958040553466452,2950.27,19.22,1694.3205,7417.959,3442.698,1,0.693737607068524,12575.3796,77.19,13.8373749999998,191.472946890619
100,100,100,58.58,66.02,58.53,27.8,83.67,82041.0339782916,3567.78490926012,0.1,0,82.7,84.65,6830000,128.54,4.42688049030751,4.61512051684126,3.3603753871419,0.0953101798043249,4.86398971375477,0,4.08731994728514,1.40890063414798,0.63773428042282,-1.82819153290842,-0.744866292838167,0.725786182453697,-0.648534489607019,1.4649790413278,2780,0,4901.3886,8367,3573.412,1,0.00908403037433274,16522.5316,83.67,30.2373749999998,914.298846890612
100,100,100,64.09,68.34,64.04,27.5,82.49,82041.0339782916,3567.78490926012,0.1,0,82.74,82.24,7700000,144.23,4.41267707387264,4.61512051684126,3.3499040872746,0.0953101798043249,4.97831869261971,0,4.1757709275843,1.36726405297654,0.63773428042282,-1.89333044297251,-0.744866292838167,1.10239245871606,-0.648534489607019,1.82945728231378,2750,0,5286.7841,8249,3966.325,1,0.00908403037433274,20802.2929,82.49,45.9273749999998,2109.32377439061
100,100,100,59.28,66.55,59.21,27.7,86.89,5457,1017.46,0.1,0,86.08,87.71,8390000,156.43,4.46464295085111,4.61512051684126,3.35689712276558,0.0953101798043249,5.05898091502654,0,4.0990003737583,1.52251910141241,0.63773428042282,-1.84990450292978,-0.744866292838167,1.39522844153319,-0.648534489607019,1.51128299208827,2770,0,5150.8392,8689,4333.111,1,0.00908403037433274,24470.3449,86.89,58.1273749999998,3378.7917243906
100,100,100,56.6,65.18,56.58,27.6,88.71,8519,1581.03,0,0,88.41,89.01,8940000,165.92,4.4853726225325,4.61512051684126,3.35340671782581,0,5.11751465572335,0,4.05352256770185,1.58673823508361,0.63773428042282,-1.87161747295114,-0.758057421844736,1.62301643144586,-0.648534489607019,1.33400500917676,2760,0,5020.986,8871,4579.392,1,0,27529.4464,88.71,67.6173749999998,4572.1094018906
100,100,100,60.33,67.71,60.33,27.1,89.88,11939,2205.22,0.1,0,89.64,90.12,9320000,172.15,4.49847544731713,4.61512051684126,3.3357695763397,0.0953101798043249,5.15415827084843,0,4.11626911963789,1.62802196387224,0.63773428042282,-1.98018232305795,-0.744866292838167,1.77255480627789,-0.648534489607019,1.58073891822897,2710,0,5422.4604,8988,4665.265,1,0.00908403037433274,29635.6225,89.88,73.8473749999998,5453.4347943906
100,100,100,53.96,69.29,53.92,27.2,91.51,13736,2525.48,0.1,0.1,90.98,92.05,7410000,136.26,4.51644825592729,4.61512051684126,3.33932197794407,0.0953101798043249,4.92187693748049,0.0953101798043249,4.00660564791409,1.68553690227007,0.63773428042282,-1.95846935303659,-0.744866292838167,0.911088951908472,-0.615562167793379,1.15937296630871,2720,10,4937.8796,9151,3706.272,1,0.00908403037433274,18566.7876,91.51,37.9573749999998,1440.76231689061
100,100,100,53.73,70.59,53.68,26.8,86.53,16433,3008.87,0.1,0,84.24,88.93,7600000,139.21,4.46049117461865,4.61512051684126,3.32503602069659,0.0953101798043249,4.94314129873304,0,4.00241200515583,1.50981641563129,0.63773428042282,-2.04532123312204,-0.744866292838167,0.981897652671631,-0.648534489607019,1.14415881105884,2680,0,4649.2569,8653,3730.828,1,0.00908403037433274,19379.4241,86.53,40.9073749999998,1673.41332939061
100,100,100,56.78,72.9,56.58,27.1,86.42,18604,3395.18,0.1,0.1,84.82,88.1,7400000,134.98,4.45921913050379,4.61512051684126,3.3357695763397,0.0953101798043249,4.91250781609831,0.0953101798043249,4.05664269503809,1.50593503942039,0.63773428042282,-1.98018232305795,-0.744866292838167,0.880365176662084,-0.615562167793379,1.34591173937231,2710,10,4906.9276,8642,3657.958,1,0.00908403037433274,18219.6004,86.42,36.6773749999998,1345.22983689061
100,100,100,56.44,73.1,56.26,27.1,87.7,39189,7131.36,0,0,86.61,88.84,7220000,131.39,4.47392189937814,4.61512051684126,3.3357695763397,0,4.88575211194957,0,4.05074092473997,1.55110014441992,0.63773428042282,-1.98018232305795,-0.758057421844736,0.794194588275732,-0.648534489607019,1.32342124900294,2710,0,4949.788,8770,3560.669,1,0,17263.3321,87.7,33.0873749999998,1094.77438439061
100,100,100,57.07,71.64,56.99,27.4,87.47,122966,22324.11,0.1,0.1,86.84,88.12,7160000,129.99,4.47129587743176,4.61512051684126,3.34638914516716,0.0953101798043249,4.87512098440956,0.0953101798043249,4.06164917938396,1.54298453961532,0.63773428042282,-1.91504341299387,-0.744866292838167,0.760590459099996,-0.615562167793379,1.36509480468736,2740,10,4991.9129,8747,3561.726,1,0.00908403037433274,16897.4001,87.47,31.6873749999998,1004.08973439061
100,100,100,58.02,70.92,57.97,27.3,88.89,187523,33999.12,0.1,0,87.65,90.18,7150000,129.64,4.48739965025358,4.61512051684126,3.34286180464919,0.0953101798043249,4.87244544866221,0,4.07787636951479,1.59308957797417,0.63773428042282,-1.93675638301523,-0.744866292838167,0.752189426806061,-0.648534489607019,1.42793588071943,2730,0,5157.3978,8889,3539.172,1,0.00908403037433274,16806.5296,88.89,31.3373749999998,982.031071890611
100,100,100,61.46,72.99,61.41,27.7,89.61,318556,57692.64,0,0,88.89,90.35,7150000,129.49,4.49546692089613,4.61512051684126,3.35689712276558,0,4.87129659547416,0,4.13452635185493,1.6184949495364,0.63773428042282,-1.84990450292978,-0.758057421844736,0.748588984394376,-0.648534489607019,1.65548672445659,2770,0,5507.4306,8961,3586.873,1,0,16767.6601,89.61,31.1873749999998,972.652359390613
100,100,100,49.11,48.04,48.83,33,70.68,82041.0339782916,3567.78490926012,0,0,71.87,69.43,5.8e+07,93.93,4.2581626474515,4.61512051684126,3.52636052461616,0,4.55313977789371,0,3.91422058897163,0.950545388879356,0.63773428042282,-0.699117091797611,-0.758057421844736,-0.104955896669329,-0.648534489607019,0.838552736039742,3300,0,3471.0948,7068,3099.69,1,0,8822.8449,70.68,-4.3726250000002,19.1198493906267
100,100,100,52.21,49.2,51.94,32.7,71.58,82041.0339782916,3567.78490926012,0,0,72.29,70.84,57900000,93.28,4.27081570533788,4.61512051684126,3.51749783735832,0,4.54626907806793,0,3.97424634860828,0.982302103332147,0.63773428042282,-0.764256001861696,-0.758057421844736,-0.120557813786636,-0.648534489607019,1.04361308940753,3270,0,3737.1918,7158,3050.256,1,0,8701.1584,71.58,-5.0226250000002,25.226761890627
100,100,100,50.11,49.65,49.9,33.7,77.28,18081,278.04,0.1,0,78.63,81.64,57800000,92.54,4.34743518990426,4.61512051684126,3.54673968695281,0.0953101798043249,4.53838915229774,0,3.93398017278019,1.18342796153316,0.63773428042282,-0.547126301648079,-0.744866292838167,-0.138319996350953,-0.648534489607019,0.904701237126126,3370,0,3872.5008,7728,3118.598,1,0.00908403037433274,8563.6516,77.28,-5.7626250000002,33.2078468906273
100,100,100,48.43,48.6,48.23,33.3,77.82,26229,401.39,0,0,76.82,78.86,59800000,95.29,4.35439846755641,4.61512051684126,3.53514535417189,0,4.56736447125219,0,3.90055752731887,1.20248199020483,0.63773428042282,-0.633978181733527,-0.758057421844736,-0.0723118854700426,-0.648534489607019,0.793571755301,3330,0,3768.8226,7782,3173.157,1,0,9080.1841,77.82,-3.0126250000002,9.0759093906262
100,100,100,51.79,49.41,51.67,33.1,81.44,40871,622.44,0.1,0,80.42,82.52,62300000,98.71,4.39986655280221,4.61512051684126,3.52929738428947,0.0953101798043249,4.6022659728407,0,3.96632177883552,1.33021455278162,0.63773428042282,-0.677404121776249,-0.744866292838167,0.00977820151639894,-0.648534489607019,1.01583071895125,3310,0,4217.7776,8144,3267.301,1,0.00908403037433274,9743.6641,81.44,0.407374999999789,0.165954390624828
100,100,100,51.75,52.61,52.58,32.5,81.92,54208,821.3,0.1,0,79.9,84.03,63300000,99.98,4.4057431612912,4.61512051684126,3.51154543883102,0.0953101798043249,4.61492247743077,0,3.96556377235618,1.34715146715644,0.63773428042282,-0.80768194190442,-0.744866292838167,0.0402619472686744,-0.648534489607019,1.0131847789078,3250,0,4239.36,8192,3249.35,1,0.00908403037433274,9996.0004,81.92,1.6773749999998,2.81358689062433
100,100,100,53.74,55.47,55.23,32.3,83.75,78843,1188.97,0,0,82.46,85.11,65400000,102.89,4.42783617070518,4.61512051684126,3.5055573969864,0,4.64333264708244,0,4.00259470361253,1.41172345321045,0.63773428042282,-0.851107881947144,-0.758057421844736,0.110110530055384,-0.648534489607019,1.1448202960697,3230,0,4500.725,8375,3323.347,1,0,10586.3521,83.75,4.5873749999998,21.0440093906231
100,100,100,57.69,54.11,58.87,32.7,78.01,126340,1898.47,0.1,0.1,75.9,80.3,66700000,104.5,4.35683702360022,4.61512051684126,3.51749783735832,0.0953101798043249,4.65871095291612,0.0953101798043249,4.07226935457024,1.2091861854782,0.63773428042282,-0.764256001861696,-0.744866292838167,0.14875527860748,-0.615562167793379,1.40610687536092,3270,10,4500.3969,7801,3417.15,1,0.00908403037433274,10920.25,78.01,6.1973749999998,38.4074568906225
100,100,100,55.9,55.02,58.13,31.9,79.27,446252,6688.02,0.1,0,77.84,80.83,67600000,105.6,4.37285974684906,4.61512051684126,3.49347265777133,0.0953101798043249,4.66908351173174,0,4.04129534113228,1.25364558571211,0.63773428042282,-0.937959762032591,-0.744866292838167,0.175158522959845,-0.648534489607019,1.28770105841629,3190,0,4431.193,7927,3368.64,1,0.00908403037433274,11151.36,79.27,7.29737499999979,53.2516818906219
100,100,100,54.28,54.19,56.66,31.6,80.5,991690,14819.48,0,0,78.98,82.16,6.9e+07,107.6,4.38825718442452,4.61512051684126,3.48431228837266,0,4.68767140749983,0,4.01241117945941,1.29704642879759,0.63773428042282,-1.00309867209668,-0.758057421844736,0.223164421782325,-0.648534489607019,1.18054048665635,3160,0,4369.54,8050,3400.16,1,0,11577.76,80.5,9.29737499999979,86.4411818906211
100,100,100,54.19,54.8,56.51,32.4,82.04,1367541,20362.93,0,0,80.41,83.82,70400000,109.56,4.40720693320418,4.61512051684126,3.50855589998265,0,4.70555836001936,0,4.01078177745141,1.35138569575014,0.63773428042282,-0.829394911925782,-0.758057421844736,0.270210202628356,-0.648534489607019,1.17458712155857,3240,0,4445.7476,8204,3549.744,1,0,12003.3936,82.04,11.2573749999998,126.72849189062
100,100,100,53.74,54.19,56.06,31.2,83.34,1971311,29253.15,0.1,0,82.17,84.62,7.2e+07,111.86,4.42292862599431,4.61512051684126,3.47196645255036,0.0953101798043249,4.72614811254099,0,4.00259470361253,1.39725650551529,0.63773428042282,-1.08995055218212,-0.744866292838167,0.325416986274209,-0.648534489607019,1.1448202960697,3120,0,4478.6916,8334,3490.032,1,0.00908403037433274,12512.6596,83.34,13.5573749999998,183.802416890619
100,100,100,27.37,22.65,27.24,36.2198132780083,33.87,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,187146,66.7,3.52252966682968,4.61512051684126,3.6168412344903,1.90905665524534,4.21508617991823,1.08751957056636,3.34533224882076,-0.348304232239808,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.758556209137403,-1.39105197240841e-14,-0.59951567757825,3621.98132780083,196.690573770492,927.0219,3387,2415.86154564315,2,3.64449731293653,4448.89,33.87,-31.6026250000002,998.725906890638
100,100,100,33.96,23.33,33.2,36.2198132780083,44.6,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,208261,73.78,3.79773385902602,4.61512051684126,3.6168412344903,1.90905665524534,4.31455046954897,1.08751957056636,3.55420455078733,0.0303063745140259,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.588615327305822,-1.39105197240841e-14,-0.163597055418978,3621.98132780083,196.690573770492,1514.616,4460,2672.29782365145,2,3.64449731293653,5443.4884,44.6,-24.5226250000002,601.359136890635
100,100,100,27.83,13.57,27.3,36.2198132780083,49,17,59.9,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,215890,76.07,3.89182029811063,4.61512051684126,3.6168412344903,1.90905665524534,4.3447140997899,1.08751957056636,3.36141651165031,0.185561422949894,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.533648573154081,-1.39105197240841e-14,-0.569087367078514,3621.98132780083,196.690573770492,1363.67,4900,2755.24119605809,2,3.64449731293653,5786.6449,49,-22.2326250000002,494.289614390634
100,100,100,22.21,11.45,22.08,36.2198132780083,49,21,73.62,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,222827,78.11,3.89182029811063,4.61512051684126,3.6168412344903,1.90905665524534,4.3708392890333,1.08751957056636,3.14458322028635,0.185561422949894,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.484682556355151,-1.39105197240841e-14,-0.940841943183993,3621.98132780083,196.690573770492,1088.29,4900,2829.12961514523,2,3.64449731293653,6101.1721,49,-20.1926250000002,407.742104390633
100,100,100,20.93,9.16,20.84,36.2198132780083,52.88,35,122.13,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,227601,79.42,3.96802519554343,4.61512051684126,3.6168412344903,1.90905665524534,4.38726290146913,1.08751957056636,3.0878555624298,0.322468147479706,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.453238692626426,-1.39105197240841e-14,-1.02551202457456,3621.98132780083,196.690573770492,1106.7784,5288,2876.57757053942,2,3.64449731293653,6307.5364,52.88,-18.8826250000002,356.553526890633
100,100,100,20.11,7.5,20,36.2198132780083,56.8,42,145.82,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,243395,84.5,4.03953632572711,4.61512051684126,3.6168412344903,1.90905665524534,4.44851637594271,1.08751957056636,3.04974686186023,0.460786281540752,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.331303709617326,-1.39105197240841e-14,-1.0797537954654,3621.98132780083,196.690573770492,1142.248,5680,3060.5742219917,2,3.64449731293653,7140.25,56.8,-13.8026250000002,190.512456890631
100,100,100,18.74,5.77,18.58,36.2198132780083,60.68,49,169.04,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,255123,88.01,4.10561415448033,4.61512051684126,3.6168412344903,1.90905665524534,4.48874872297084,1.08751957056636,2.98264703400534,0.597693006070564,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.247053357183872,-1.39105197240841e-14,-1.17037724195375,3621.98132780083,196.690573770492,1137.1432,6068,3187.70576659751,2,3.64449731293653,7745.7601,60.68,-10.2926250000002,105.938129390629
100,100,100,18.71,5.53,17.1,36.2198132780083,64.56,58,198.78,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,268334,91.96,4.16759502396169,4.61512051684126,3.6168412344903,1.90905665524534,4.5321692931036,1.08751957056636,2.98112612116463,0.734599730600375,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.152241707009473,-1.39105197240841e-14,-1.17236169698634,3621.98132780083,196.690573770492,1207.9176,6456,3330.77402904564,2,3.64449731293653,8456.6416,64.56,-6.34262500000021,40.2288918906277
100,100,100,24.21,6.06,23.96,36.2198132780083,68.44,72,245.28,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,280111,95.42,4.22595744902399,4.61512051684126,3.6168412344903,1.90905665524534,4.56871364897748,1.08751957056636,3.22724074119983,0.871506455130186,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.0691915020465814,-1.39105197240841e-14,-0.808544941011224,3621.98132780083,196.690573770492,1656.9324,6844,3456.09458298755,2,3.64449731293653,9104.9764,68.44,-2.8826250000002,8.30952689062617
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,72.7,165,558.47,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,287839,97.42,4.28634138453947,4.61512051684126,3.6168412344903,1.90905665524534,4.58924403543783,1.08751957056636,3.62255743873369,1.02182157020673,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.0211856032241008,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,2648.69208214286,7270,3528.53420954357,2,3.64449731293653,9490.6564,72.7,-0.882625000000203,0.779026890625359
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,43.7411033057851,206,692.19,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,302673,101.7,3.77828823911397,4.61512051684126,3.6168412344903,1.90905665524534,4.63181211693451,1.08751957056636,3.62255743873369,-6.26791743501073e-15,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.0815470202560077,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,1593.62742765097,4374.11033057851,3683.55501037344,2,3.64449731293653,10342.89,43.7411033057851,3.3973749999998,11.5421568906236
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,43.7411033057851,302,1007.62,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,318000,106.1,3.77828823911397,4.61512051684126,3.6168412344903,1.90905665524534,4.6737629774537,1.08751957056636,3.62255743873369,-6.26791743501073e-15,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.187159997665465,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,1593.62742765097,4374.11033057851,3842.92218879668,2,3.64449731293653,11257.21,43.7411033057851,7.79737499999979,60.7990568906217
82,18.3,93.8,46.14,47,45.66,36.2198132780083,7.5,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1300000,81.25,2.01490302054226,4.4188406077966,3.6168412344903,1.90905665524534,4.40976338964548,1.08751957056636,3.85312189750799,-1.27877596570659,-0.0174917652913302,1.558227305166e-13,-1.75741141726725e-14,-0.409313295203857,-1.39105197240841e-14,0.642091687813181,2970.02468879668,161.286270491803,346.05,615,2942.85982883817,2,3.64449731293653,6601.5625,7.5,-17.0526250000002,290.792019390632
